MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,1,85.0,6970,1,1,3,3,0,1,2,7,6,6,3,4,4,5,1961,1961,4,0,5,7,3,0.0,1,2,5,1,2,3,0,932,5,0,108,1040,4,2,1,0,1120,0,0,1120,1,0,1,1,3,1,2,5,0,0,5,0,1961.0,3,2,544,2,2,2,168,0,0,0,0,0,3,4,0,400,5,2007,4,1,129000
60,1,69.0,14762,1,1,2,3,0,1,2,8,6,6,3,0,5,6,1948,1950,4,0,10,12,3,0.0,1,2,0,4,4,4,6,0,6,0,0,0,4,1,1,0,1547,720,53,2320,0,0,2,0,2,1,1,7,0,1,2,0,1979.0,2,2,672,2,2,0,120,144,0,0,0,0,3,4,4,0,5,2006,4,1,169000
60,1,80.0,9938,1,1,3,3,0,2,2,6,7,6,3,0,7,5,1993,1994,4,0,1,2,1,246.0,0,2,4,0,2,3,4,750,5,0,300,1050,4,4,1,0,1062,887,0,1949,1,0,2,1,3,1,0,8,0,1,2,0,1993.0,1,2,574,2,2,2,156,90,0,0,0,0,3,3,4,0,6,2010,4,1,236000
20,1,60.0,6600,1,1,3,3,0,2,2,19,0,6,3,4,5,5,1962,1962,5,0,1,2,3,0.0,1,2,5,1,2,3,5,0,5,0,894,894,4,1,0,0,894,0,0,894,0,0,1,0,2,1,1,5,0,0,5,3,1962.0,2,1,308,2,2,2,0,0,0,0,0,0,3,4,4,0,8,2009,4,1,109500
60,1,70.0,8750,1,1,3,3,0,2,2,9,7,6,3,0,6,5,1998,1998,4,0,5,7,1,116.0,1,2,4,0,2,3,4,505,5,0,299,804,4,4,1,0,804,878,0,1682,0,0,2,1,3,1,0,7,0,0,5,0,1998.0,3,2,523,2,2,2,0,77,0,0,0,0,3,4,4,0,6,2010,4,1,200500
20,1,74.0,8892,1,1,3,3,0,1,2,19,7,6,3,4,5,7,1953,1996,4,0,8,11,3,0.0,0,2,3,1,2,1,5,0,5,0,105,105,4,1,1,0,910,0,0,910,0,0,1,0,3,1,0,5,0,0,5,0,1953.0,2,2,414,2,2,2,196,0,150,0,0,0,3,1,4,0,10,2008,4,1,116000
40,1,60.0,12144,1,1,3,3,0,2,2,19,7,6,3,4,5,7,1949,1950,4,0,4,6,3,0.0,0,2,5,1,2,3,1,375,5,0,457,832,4,1,1,0,1036,0,232,1268,0,0,1,0,3,1,1,6,0,1,1,0,1949.0,2,1,288,2,2,2,0,28,0,0,0,0,3,4,3,0,9,2009,4,1,133000
50,4,52.0,5720,1,1,3,3,0,2,2,10,1,6,3,1,5,6,1941,1950,4,0,0,1,3,0.0,1,2,5,1,2,3,5,0,5,0,676,676,4,4,1,0,676,455,0,1131,0,0,1,1,3,1,1,5,0,0,5,3,1941.0,2,1,200,2,2,2,26,0,0,0,0,0,3,4,4,0,8,2009,4,0,66500
60,3,75.0,9000,1,1,3,3,0,2,2,0,7,6,3,0,8,5,2007,2007,4,0,15,3,3,0.0,0,2,4,0,2,1,4,64,5,0,1120,1184,4,4,1,0,1184,1426,0,2610,0,0,2,1,4,1,3,11,0,1,1,4,2007.0,1,2,550,2,2,2,208,364,0,0,0,0,3,4,4,0,8,2007,1,3,303477
20,1,94.0,25286,1,1,3,0,0,2,1,12,7,6,3,4,4,5,1963,1963,4,0,4,12,3,0.0,1,2,4,1,2,2,0,633,5,0,431,1064,4,1,1,0,1040,0,0,1040,1,0,1,0,3,1,1,5,0,0,5,0,1963.0,2,2,648,2,2,2,0,0,0,0,0,0,3,4,4,0,1,2007,4,1,132250
60,1,74.0,8834,1,1,3,3,0,2,2,3,7,6,3,0,9,5,2004,2005,5,0,5,7,2,216.0,0,2,4,3,2,3,4,1170,5,0,292,1462,4,4,1,0,1462,762,0,2224,1,0,2,1,4,1,3,10,0,1,1,0,2004.0,1,3,738,2,2,2,184,0,0,0,0,0,3,4,4,0,6,2009,4,1,350000
85,1,88.0,11782,1,1,0,3,0,2,2,7,7,6,3,5,5,7,1961,1995,4,0,4,6,3,0.0,1,2,5,1,2,1,0,899,5,0,210,1109,4,2,1,0,1155,0,0,1155,1,0,1,0,3,1,0,6,4,0,5,3,1987.0,2,2,576,2,2,2,192,0,0,0,0,0,3,0,0,400,6,2010,4,1,148000
20,1,69.0,7000,1,1,0,3,0,3,2,9,7,6,3,4,5,8,1978,2005,4,0,5,7,1,90.0,0,1,5,1,2,3,0,646,5,0,218,864,4,4,1,0,864,0,0,864,1,0,1,0,3,1,1,6,0,0,5,0,1978.0,2,1,336,2,2,2,0,0,0,0,0,0,3,1,4,0,7,2009,4,1,136500
20,1,60.0,7024,1,1,3,3,0,2,2,1,7,6,3,4,5,5,2005,2006,4,0,5,7,3,0.0,1,2,4,3,1,3,0,980,5,0,110,1090,4,1,1,0,1090,0,0,1090,1,0,1,1,2,1,1,5,0,0,5,0,2005.0,1,2,450,2,2,2,0,49,0,0,0,0,3,4,4,0,6,2007,4,1,157000
50,1,44.0,13758,1,1,0,3,0,3,2,4,7,6,3,1,7,5,1990,1991,4,0,4,6,1,117.0,0,1,5,0,2,0,3,902,5,0,254,1156,4,4,1,0,1187,530,0,1717,0,0,2,1,3,1,0,7,0,1,2,0,1990.0,3,2,400,2,2,2,168,36,0,0,0,0,3,4,4,0,4,2007,4,1,187500
60,1,69.0,9636,1,1,0,3,0,1,2,8,7,6,3,0,6,5,1992,1993,4,0,5,7,3,0.0,1,2,4,0,2,3,5,0,5,0,808,808,4,1,1,0,808,785,0,1593,0,0,2,1,3,1,1,7,0,1,2,4,1993.0,3,2,389,2,2,2,342,40,0,0,0,0,3,0,4,0,12,2009,4,1,178000
75,1,60.0,6204,1,1,3,2,0,2,2,15,7,6,3,2,4,5,1912,1950,4,0,0,1,3,0.0,0,2,4,1,3,3,5,0,5,0,795,795,4,2,0,0,954,795,481,2230,1,0,1,0,5,1,1,10,0,0,5,3,1997.0,2,1,440,2,1,2,0,188,0,0,0,0,3,4,4,0,3,2006,4,1,118500
20,1,65.0,7150,1,1,3,3,0,2,2,19,7,6,3,4,5,5,1967,1967,4,0,4,6,1,60.0,1,2,5,1,2,3,2,432,5,0,460,892,4,2,1,0,892,0,0,892,0,0,1,0,3,1,1,5,0,0,5,0,1967.0,3,1,288,2,2,2,0,0,0,0,0,0,3,1,4,0,7,2009,4,1,100000
120,3,50.0,5119,1,1,0,3,0,3,2,0,7,6,1,4,9,5,1999,2000,4,0,1,2,1,60.0,0,2,4,3,2,1,4,1238,5,0,460,1698,4,4,1,0,1709,0,0,1709,1,0,2,0,2,1,0,5,0,1,2,0,1999.0,1,2,506,2,2,2,97,65,0,0,0,0,3,4,4,0,1,2008,3,0,328900
90,1,70.0,8393,1,1,3,3,0,1,2,19,7,6,2,4,5,5,1959,2005,4,0,1,2,1,122.0,1,2,5,1,2,3,3,528,5,0,1098,1626,4,4,1,0,1712,0,0,1712,0,0,2,0,4,2,1,8,0,0,5,0,2005.0,1,2,588,2,2,2,272,54,0,0,0,0,3,4,4,0,6,2006,4,2,145000
50,1,59.0,16466,1,1,0,3,0,2,2,1,7,6,3,1,5,7,1955,1955,4,0,1,2,3,0.0,1,1,4,1,2,3,5,0,5,0,816,816,4,2,1,0,872,521,0,1393,0,0,1,1,3,1,1,8,0,0,5,0,1955.0,2,1,300,2,2,2,121,0,0,0,265,0,3,4,4,0,4,2008,4,1,135500
20,1,95.0,15865,1,1,0,3,0,2,1,19,7,6,3,4,8,6,1970,1970,3,6,0,1,3,0.0,0,1,4,1,1,2,0,351,1,823,1043,2217,4,4,1,0,2217,0,0,2217,1,0,2,0,4,1,0,8,0,1,2,0,1970.0,2,2,621,2,2,2,81,207,0,0,224,0,3,4,4,0,10,2007,4,1,268000
20,1,128.0,12160,1,1,3,3,0,2,2,19,6,6,3,4,6,4,1953,1953,5,0,0,1,1,90.0,1,2,5,1,2,3,2,1024,5,0,481,1505,4,4,1,0,1505,0,0,1505,1,0,1,0,2,1,1,6,0,1,2,0,1953.0,3,2,505,2,2,2,0,0,0,162,0,0,3,4,4,0,2,2009,4,1,149500
50,1,60.0,8064,1,1,3,3,0,1,2,19,1,6,3,1,5,7,1949,2006,4,0,1,2,3,0.0,1,1,5,1,2,0,5,0,5,0,672,672,4,4,1,0,672,252,0,924,0,0,1,0,3,1,1,6,0,1,0,3,2003.0,2,2,576,2,2,2,0,0,0,0,0,0,3,0,0,2000,7,2007,4,1,122900
60,1,70.0,11184,1,1,3,3,0,2,2,7,7,6,3,0,6,5,1978,1978,5,0,4,6,1,92.0,1,2,5,1,2,3,3,226,1,500,192,918,4,1,1,0,918,765,0,1683,0,0,2,1,3,1,1,7,0,1,2,0,1978.0,3,2,440,2,2,2,243,0,0,0,0,0,3,4,4,0,7,2009,4,1,172500
20,1,70.0,8414,1,1,3,3,0,2,2,7,7,6,3,4,6,8,1963,2003,5,0,4,6,3,0.0,1,2,5,1,2,3,4,663,5,0,396,1059,4,2,1,0,1068,0,0,1068,0,1,1,0,3,1,1,6,0,0,5,0,1963.0,3,1,264,2,2,2,192,0,0,0,0,0,3,0,4,0,2,2006,4,1,154500
20,1,69.0,13284,1,1,3,3,0,2,2,7,0,6,3,4,5,5,1954,1954,4,0,0,12,3,0.0,1,2,4,0,2,0,2,1064,5,0,319,1383,4,2,1,0,1383,0,0,1383,1,0,1,0,3,1,1,6,0,1,1,0,1954.0,2,1,354,2,2,2,511,116,0,0,0,0,3,3,4,0,6,2008,4,1,165000
90,1,64.0,7018,1,1,3,2,0,2,2,6,7,6,2,4,5,5,1979,1979,4,0,10,12,3,0.0,1,2,0,4,4,4,6,0,6,0,0,0,4,2,1,0,1535,0,0,1535,0,0,2,0,4,2,1,8,0,0,5,0,1979.0,2,2,400,2,2,2,0,0,0,0,0,0,3,4,4,0,6,2009,4,4,118858
60,1,71.0,7056,1,1,3,3,0,2,2,19,7,6,3,0,6,5,1963,1963,5,0,4,6,1,415.0,1,2,5,1,2,3,2,400,5,0,380,780,4,2,1,0,983,813,0,1796,1,0,1,1,4,1,1,8,0,1,2,0,1963.0,3,2,483,2,2,2,0,50,0,0,0,0,3,4,4,0,10,2008,4,1,140000
30,4,50.0,8765,1,0,3,3,0,2,2,5,7,6,3,4,4,6,1936,1950,4,0,0,1,3,0.0,1,2,2,1,2,3,0,285,5,0,666,951,4,4,0,0,951,0,0,951,0,0,1,0,2,1,1,6,0,0,5,3,1936.0,2,1,327,2,2,2,0,28,0,0,0,0,3,4,4,0,4,2006,4,0,106500
90,1,64.0,7018,1,1,3,3,0,2,2,6,6,6,2,0,5,5,1979,1979,4,0,10,12,3,0.0,1,2,0,4,4,4,6,0,6,0,0,0,4,2,1,0,1120,1120,0,2240,0,0,2,0,6,2,1,12,0,0,5,3,1979.0,2,2,528,2,2,2,154,0,0,0,0,0,3,4,4,0,6,2009,4,4,142953
20,1,100.0,12919,1,1,0,3,0,2,2,3,7,6,3,4,9,5,2009,2010,5,0,5,7,2,760.0,3,2,4,3,2,2,4,2188,5,0,142,2330,4,4,1,0,2364,0,0,2364,1,0,2,1,2,1,3,11,0,2,1,0,2009.0,1,3,820,2,2,2,0,67,0,0,0,0,3,4,4,0,3,2010,1,3,611657
20,1,65.0,6993,1,1,3,3,0,2,2,7,6,6,3,4,5,7,1961,1994,4,0,4,12,3,0.0,1,2,5,1,2,3,2,465,5,0,447,912,4,2,1,0,1236,0,0,1236,0,0,1,0,3,1,1,6,0,1,2,0,1961.0,2,1,288,2,2,2,0,0,0,0,0,0,3,4,4,0,6,2006,4,1,135000
20,1,69.0,7340,1,1,0,3,0,2,2,19,7,6,3,4,4,6,1971,1971,4,0,4,6,3,0.0,1,2,5,1,2,3,0,322,5,0,536,858,4,2,1,0,858,0,0,858,0,0,1,0,2,1,1,4,0,0,5,3,1979.0,2,1,684,2,2,2,0,0,0,0,0,0,3,4,4,0,6,2007,4,1,110000
20,1,64.0,8712,1,1,0,3,0,2,2,19,7,6,3,4,5,7,1957,2000,5,0,1,2,3,0.0,1,1,5,1,2,0,2,860,5,0,132,992,4,2,1,0,1306,0,0,1306,1,0,1,0,2,1,1,5,0,0,5,3,1968.0,2,1,756,2,2,2,0,0,0,0,0,0,3,4,4,0,5,2009,4,1,153000
60,1,63.0,7875,1,1,3,3,0,2,2,8,7,6,3,0,7,5,2003,2003,4,0,5,7,3,0.0,0,2,4,0,2,3,5,0,5,0,783,783,4,4,1,0,807,702,0,1509,0,0,2,1,3,1,0,8,0,1,1,0,2003.0,1,2,393,2,2,2,0,75,0,0,0,0,3,4,4,0,7,2006,4,1,180000
20,1,50.0,14859,1,1,0,0,0,3,2,8,7,6,3,4,7,5,2006,2006,5,0,5,7,1,27.0,0,2,4,0,2,3,5,0,5,0,1670,1670,4,4,1,0,1670,0,0,1670,0,0,2,0,3,1,0,7,0,1,1,0,2006.0,3,3,690,2,2,2,144,60,0,0,0,0,3,4,4,0,8,2006,1,3,240000
20,1,69.0,6173,1,1,0,3,0,2,2,7,7,6,3,4,5,6,1967,1967,4,0,4,1,1,75.0,1,2,5,1,2,3,4,599,5,0,277,876,4,2,1,0,902,0,0,902,0,0,1,0,3,1,1,6,0,0,5,0,1967.0,2,1,288,2,2,2,0,0,0,0,0,0,3,0,4,0,8,2007,4,1,125500
20,1,80.0,9920,1,1,3,3,0,2,2,19,7,6,3,4,5,5,1954,1954,4,0,4,6,2,110.0,1,2,5,1,2,3,1,354,3,290,412,1056,4,2,1,0,1063,0,0,1063,1,0,1,0,3,1,1,6,0,0,5,0,1954.0,3,1,280,2,2,2,0,0,164,0,0,0,3,0,4,0,2,2010,4,1,128000
20,1,116.0,13501,1,1,0,3,0,1,2,0,7,6,3,4,8,5,2006,2006,4,0,5,7,2,208.0,0,2,4,0,2,3,4,63,5,0,1560,1623,4,4,1,0,1636,0,0,1636,1,0,2,0,3,1,0,8,0,1,1,0,2006.0,3,3,865,2,2,2,0,60,0,0,0,0,3,4,4,0,6,2007,4,1,255000
50,1,86.0,11500,1,1,0,3,0,2,2,13,7,6,3,1,7,7,1936,1987,4,0,11,13,3,0.0,0,2,5,0,2,3,1,223,5,0,794,1017,4,1,1,0,1020,1037,0,2057,0,0,1,1,3,1,0,6,0,1,1,0,1936.0,1,1,180,3,2,2,0,0,0,0,322,0,3,4,4,0,6,2006,4,1,250000
20,1,69.0,8885,1,1,0,1,0,2,1,12,7,6,3,4,5,5,1983,1983,4,0,4,6,3,0.0,1,2,5,0,2,1,2,301,0,324,239,864,4,2,1,0,902,0,0,902,1,0,1,0,2,1,1,5,0,0,5,0,1983.0,2,2,484,2,2,2,164,0,0,0,0,0,3,0,4,0,6,2006,4,1,131000
60,1,149.0,12589,1,1,2,3,0,2,2,8,7,6,3,0,6,5,2005,2005,4,0,5,7,3,0.0,0,2,4,0,2,3,5,0,5,0,742,742,4,4,1,0,742,742,0,1484,0,0,2,1,3,1,0,8,0,1,1,0,2005.0,1,2,390,2,2,2,36,24,0,0,0,0,3,4,4,0,6,2009,4,1,174000
90,1,80.0,11600,1,1,3,3,0,1,2,19,6,6,2,0,5,5,1960,1960,4,0,1,2,1,361.0,1,2,5,1,2,3,1,443,5,0,662,1105,4,2,1,4,1105,1169,0,2274,0,0,2,0,5,2,1,12,0,0,5,3,1960.0,2,2,480,2,2,2,0,0,0,0,0,0,3,4,4,0,1,2010,4,1,154300
20,1,69.0,9286,1,1,0,3,0,3,1,9,7,6,3,4,5,7,1977,1989,4,0,4,12,3,0.0,1,2,5,0,1,1,0,196,5,0,1072,1268,4,2,1,0,1268,0,0,1268,0,0,1,1,3,1,0,5,0,0,5,3,1978.0,2,1,252,2,2,2,173,0,0,0,0,0,3,4,4,0,10,2009,4,1,143500
30,4,51.0,6120,1,1,3,3,0,2,2,11,7,6,3,4,5,7,1925,1950,4,0,1,2,3,0.0,1,2,2,1,2,3,1,489,5,0,279,768,4,2,0,0,1015,0,0,1015,0,0,1,0,3,1,1,6,1,0,5,3,1925.0,2,1,450,2,2,2,0,0,112,0,120,0,3,0,0,620,7,2006,4,0,88000
90,2,82.0,6270,1,1,3,0,0,2,2,13,7,6,2,0,5,6,1949,1950,4,0,1,2,3,0.0,1,2,5,1,2,3,2,284,5,0,717,1001,4,2,0,4,1001,1001,0,2002,0,0,2,0,4,2,1,8,0,0,5,6,1949.0,2,3,871,2,2,2,0,0,0,0,0,0,3,4,4,0,8,2007,4,1,145000
160,3,30.0,3000,1,2,3,3,0,2,2,0,7,6,1,0,6,5,2009,2009,4,0,5,7,2,76.0,0,2,4,0,2,1,4,294,5,0,318,612,4,4,1,0,612,612,0,1224,0,0,2,1,2,1,0,4,0,0,5,3,2009.0,3,2,528,2,2,2,0,234,0,0,0,0,3,4,4,0,6,2009,1,3,173733
160,4,21.0,2001,1,1,3,3,0,2,2,20,7,6,0,0,4,5,1970,1970,4,0,15,3,1,80.0,1,2,5,1,2,3,5,0,5,0,546,546,4,3,1,0,546,546,0,1092,0,0,1,1,3,1,1,6,0,0,5,0,1970.0,2,1,286,2,2,2,0,0,0,0,0,0,3,4,4,0,1,2007,4,1,75000
20,0,50.0,9000,1,1,3,3,0,2,2,5,7,6,3,4,2,3,1949,1950,4,0,14,15,3,0.0,1,2,5,1,2,1,2,50,5,0,430,480,4,2,0,4,480,0,0,480,1,0,0,0,1,1,1,4,0,0,5,3,1958.0,2,1,308,2,2,2,0,0,0,0,0,0,3,4,4,0,10,2006,4,0,35311
20,1,69.0,17140,1,1,3,3,0,2,2,1,7,6,3,4,4,6,1956,1956,4,0,5,7,3,0.0,1,2,5,1,2,3,0,1059,5,0,75,1134,4,4,1,4,1229,0,0,1229,0,0,1,0,3,1,1,6,0,0,5,0,1956.0,3,1,284,2,2,2,0,0,0,0,0,0,3,4,4,0,4,2009,4,1,135000
60,1,103.0,13125,1,1,0,3,0,1,2,6,7,6,3,0,7,5,1991,1991,4,0,4,6,3,0.0,0,2,4,3,2,0,2,48,4,634,422,1104,4,4,1,0,912,1215,0,2127,1,0,2,1,4,1,0,8,0,1,2,0,1991.0,3,3,833,2,2,2,72,192,224,0,0,0,3,3,4,0,11,2007,4,1,238000
20,1,87.0,11029,1,1,0,3,0,1,2,19,7,6,3,4,6,8,1958,2002,5,0,1,2,3,0.0,3,2,5,0,2,3,0,528,2,411,245,1184,4,4,1,0,1414,0,0,1414,1,0,1,0,3,1,1,6,1,1,2,0,1990.0,2,2,601,2,2,2,0,51,0,0,190,0,3,4,4,0,5,2008,4,1,176500
60,1,70.0,8462,1,1,0,3,0,2,2,6,7,6,3,0,6,5,1994,1994,4,0,4,6,1,105.0,0,1,4,0,1,3,4,814,5,0,114,928,4,4,1,0,936,785,0,1721,0,1,2,1,3,1,0,7,0,0,5,0,1994.0,3,2,471,2,2,2,300,87,0,0,0,0,3,4,4,0,7,2007,4,1,201000
90,1,67.0,8777,1,1,3,3,0,2,2,1,6,6,2,1,5,7,1900,2003,4,0,1,2,3,0.0,1,2,5,1,2,3,0,1084,5,0,188,1272,4,1,1,0,1272,928,0,2200,2,0,2,2,4,2,1,9,0,0,5,5,1980.0,0,0,0,5,5,1,0,70,0,0,0,0,3,3,4,0,9,2008,4,1,145900
20,1,65.0,10237,1,1,3,3,0,2,2,8,5,6,3,4,6,5,2005,2006,4,0,5,7,3,0.0,0,2,4,0,2,3,4,28,5,0,1288,1316,4,4,1,0,1316,0,0,1316,0,0,2,0,3,1,0,6,0,1,1,0,2005.0,1,2,397,2,2,2,100,0,0,23,0,0,3,4,4,0,10,2006,1,3,169990
120,1,50.0,8012,1,1,3,3,0,2,2,6,7,6,1,4,6,5,1993,1994,4,0,10,12,3,0.0,0,2,4,0,2,3,3,165,4,841,598,1604,4,4,1,0,1617,0,0,1617,1,0,2,0,2,1,0,5,0,1,3,0,1993.0,3,2,533,2,2,2,0,69,0,0,0,0,3,4,4,0,7,2008,4,1,193000
20,1,79.0,10240,1,1,3,3,0,2,2,23,7,6,3,4,6,6,1980,1980,4,0,10,12,1,157.0,1,1,5,0,2,3,2,625,3,1061,0,1686,4,2,1,0,1686,0,0,1686,1,0,2,0,3,1,1,7,0,1,2,0,1980.0,2,2,612,2,2,2,384,131,0,0,0,0,3,4,4,0,5,2006,4,1,207500
20,1,69.0,15611,1,1,0,3,0,1,2,23,7,6,3,4,5,6,1977,1977,4,0,5,7,3,0.0,1,2,4,0,2,1,0,767,3,93,266,1126,4,2,1,0,1126,0,0,1126,0,1,2,0,3,1,3,6,0,0,5,0,1977.0,3,2,540,2,2,2,180,0,0,0,0,0,3,4,4,0,3,2008,4,0,175000
60,1,93.0,11999,1,1,3,3,0,2,2,3,7,6,3,0,8,5,2003,2004,5,0,5,7,1,340.0,0,2,4,0,2,3,5,0,5,0,1181,1181,4,4,1,0,1234,1140,0,2374,0,0,2,1,4,1,3,10,0,1,1,4,2003.0,1,3,656,2,2,2,104,100,0,0,0,0,3,4,4,0,5,2007,4,1,285000
60,1,69.0,9900,1,1,3,3,0,2,2,23,6,6,3,0,7,5,1968,1968,4,0,1,2,1,342.0,1,2,5,1,2,3,2,552,5,0,280,832,4,1,1,0,1098,880,0,1978,0,0,2,1,4,1,1,9,0,1,1,0,1968.0,3,2,486,2,2,2,0,43,0,0,0,0,3,3,4,0,4,2008,4,1,176000
20,1,69.0,11838,1,1,3,3,0,2,2,9,7,6,3,4,8,5,2001,2001,5,0,5,7,3,0.0,0,2,4,0,2,1,5,0,5,0,1753,1753,4,4,1,0,1788,0,0,1788,0,0,2,0,3,1,3,7,0,1,2,0,2001.0,3,2,522,2,2,2,202,151,0,0,0,0,3,4,4,0,6,2009,4,1,236500
60,1,69.0,13006,1,1,0,3,0,1,2,8,7,6,3,0,7,5,1997,1997,4,0,4,6,1,285.0,1,2,4,0,2,3,5,0,5,0,964,964,4,1,1,0,993,1243,0,2236,0,0,2,1,4,1,0,8,0,1,2,4,1997.0,1,2,642,2,2,2,0,0,0,0,0,0,3,4,4,0,11,2006,4,1,222000
20,1,73.0,8925,1,1,0,0,0,2,2,4,7,6,3,4,8,5,2007,2007,4,0,5,7,3,0.0,0,2,4,0,2,1,4,16,5,0,1450,1466,4,4,1,0,1466,0,0,1466,0,0,2,0,3,1,0,7,0,0,5,0,2007.0,1,3,610,2,2,2,100,18,0,0,0,0,3,4,4,0,7,2009,4,1,201000
20,1,70.0,9100,1,1,3,3,0,2,2,19,7,6,3,4,5,6,1965,1965,4,0,5,7,3,0.0,1,2,5,1,2,3,2,338,1,466,121,925,4,4,1,0,925,0,0,925,0,1,1,0,2,1,1,5,0,0,5,3,1965.0,2,1,429,2,2,2,0,0,0,0,0,0,3,1,4,0,7,2009,4,1,117500
20,1,84.0,11670,1,1,0,3,0,1,2,0,8,6,3,4,9,5,2006,2006,5,0,5,10,2,302.0,3,2,4,3,1,3,5,0,5,0,1905,1905,4,4,1,0,1905,0,0,1905,0,0,2,0,3,1,3,8,0,1,1,0,2006.0,1,3,788,2,2,2,0,191,0,0,0,0,3,4,4,0,3,2007,4,1,320000
20,1,63.0,8487,1,1,3,3,0,0,2,9,7,6,3,4,7,5,2004,2004,4,0,5,7,1,210.0,0,2,4,0,2,1,4,20,5,0,1480,1500,4,4,1,0,1500,0,0,1500,0,0,2,0,3,1,0,6,0,0,5,0,2004.0,3,2,570,2,2,2,192,36,0,0,0,0,3,4,4,0,8,2009,4,1,190000
20,1,313.0,27650,1,1,2,0,0,2,1,19,2,6,3,4,7,7,1960,2007,3,6,0,1,3,0.0,1,2,5,0,2,2,4,425,5,0,160,585,4,4,1,0,2069,0,0,2069,1,0,2,0,4,1,0,9,0,1,1,0,1960.0,3,2,505,2,2,2,0,0,0,0,0,0,3,4,4,0,11,2008,4,1,242000
30,1,52.0,5825,1,1,0,3,0,2,2,11,7,6,3,4,4,5,1926,1953,4,0,1,2,1,108.0,1,1,4,2,2,0,5,0,5,0,600,600,4,1,1,0,747,0,0,747,0,0,1,0,1,1,1,5,0,0,5,3,1953.0,2,2,528,2,2,2,0,0,32,0,0,0,3,4,4,0,6,2006,4,1,79900
20,1,67.0,10083,1,1,3,3,0,2,2,6,7,6,3,4,7,5,2003,2003,4,0,5,7,3,0.0,0,2,4,0,2,3,4,833,5,0,343,1176,4,4,1,0,1200,0,0,1200,1,0,2,0,2,1,0,5,0,0,5,0,2003.0,3,2,555,2,2,2,0,41,0,0,0,0,3,4,4,0,8,2009,4,1,184900
60,1,75.0,9675,1,1,3,3,0,2,2,0,7,6,3,0,7,5,2005,2005,4,0,5,7,3,0.0,0,2,4,0,2,0,4,341,5,0,772,1113,4,4,1,0,1113,858,0,1971,0,0,2,1,3,1,0,8,0,1,1,0,2005.0,3,2,689,2,2,2,0,48,0,0,0,0,3,4,4,0,2,2009,4,1,253000
60,1,73.0,8760,1,1,3,3,0,2,2,9,7,6,3,0,7,5,2006,2006,4,0,5,7,3,0.0,0,2,4,0,1,0,4,464,5,0,927,1391,4,4,1,0,1391,571,0,1962,0,0,2,1,3,1,0,7,0,0,5,0,2006.0,3,3,868,2,2,2,0,90,0,0,0,0,3,4,4,0,8,2006,1,3,239799
70,1,69.0,24090,1,1,3,3,0,2,2,21,7,6,3,0,7,7,1940,1950,4,0,1,2,3,0.0,1,1,5,1,2,0,5,0,5,0,1032,1032,4,4,1,0,1207,1196,0,2403,0,0,2,0,4,1,1,10,0,2,2,0,1940.0,2,1,349,2,2,2,56,0,318,0,0,0,3,4,4,0,6,2010,5,1,244400
90,1,55.0,12640,1,1,0,3,0,2,2,12,7,6,2,4,6,5,1976,1976,4,0,10,12,3,0.0,1,2,5,1,2,2,1,936,3,396,396,1728,4,2,1,0,1728,0,0,1728,0,0,2,0,4,2,1,8,0,0,5,0,1976.0,2,2,574,2,2,2,40,0,0,0,0,0,3,4,4,0,7,2006,4,1,150900
60,1,69.0,8755,1,1,0,3,0,0,2,8,8,6,3,0,7,5,1999,1999,4,0,5,7,1,298.0,0,2,4,0,2,3,0,772,5,0,220,992,4,4,1,0,1022,1038,0,2060,1,0,2,1,3,1,0,8,0,1,2,4,1999.0,3,2,390,2,2,2,0,0,0,168,0,0,3,3,4,0,6,2009,4,1,214000
90,1,42.0,7711,1,1,0,3,0,2,2,1,7,6,2,4,4,3,1977,1977,4,0,1,2,3,0.0,1,2,4,0,2,2,4,1440,5,0,0,1440,4,2,1,0,1440,0,0,1440,2,0,2,0,4,2,1,8,0,0,5,5,1980.0,0,0,0,5,5,1,321,0,0,0,0,0,3,4,4,0,8,2007,7,0,150000
90,1,100.0,25000,1,1,3,1,0,2,2,12,7,6,2,4,5,4,1967,1967,4,0,4,12,3,0.0,1,2,5,1,2,1,5,0,5,0,1632,1632,4,2,1,0,1632,0,0,1632,0,0,2,0,4,2,1,8,0,0,5,0,1967.0,2,2,576,2,2,0,0,0,0,0,0,0,3,4,4,0,6,2007,4,1,143000
